INDEXID;DATE;SECID;WAPRICE;WEIGHT
MICEXINDEXCF;2001-02-26;SIBN;9;0.014
MICEXINDEXCF;2001-02-26;TATN;14.112;0.07
MICEXINDEXCF;2001-02-26;YUKO;68.017;0.038
MICEXINDEXCF;2001-02-27;EESR;2.769;0.174
MICEXINDEXCF;2001-02-27;INUR;51.5;0.044
MICEXINDEXCF;2001-02-27;IRGZ;2.233;0.022
MICEXINDEXCF;2001-02-27;LKOH;276.608;0.471
MICEXINDEXCF;2001-02-27;MSNG;0.973;0.043
MICEXINDEXCF;2001-02-27;NKEL;259.803;0.083
MICEXINDEXCF;2001-02-27;RTKM;24.776;0.031
MICEXINDEXCF;2001-02-27;SAGO;0.559;0.001
MICEXINDEXCF;2001-02-27;SBER;681.409;0.012
MICEXINDEXCF;2001-02-27;SIBN;9;0.014
MICEXINDEXCF;2001-02-27;TATN;13.89;0.069
MICEXINDEXCF;2001-02-27;YUKO;64.986;0.036
MICEXINDEXCF;2001-02-28;EESR;2.685;0.173
MICEXINDEXCF;2001-02-28;INUR;50;0.043
MICEXINDEXCF;2001-02-28;IRGZ;2.02;0.02
MICEXINDEXCF;2001-02-28;LKOH;268.8;0.468
MICEXINDEXCF;2001-02-28;MSNG;0.964;0.044
MICEXINDEXCF;2001-02-28;NKEL;257.968;0.085
MICEXINDEXCF;2001-02-28;RTKM;24.104;0.031
MICEXINDEXCF;2001-02-28;SAGO;0.559;0.001
MICEXINDEXCF;2001-02-28;SBER;663.253;0.012
MICEXINDEXCF;2001-02-28;SIBN;9;0.014
MICEXINDEXCF;2001-02-28;TATN;14.166;0.072
MICEXINDEXCF;2001-02-28;YUKO;65.421;0.038
MICEXINDEXCF;2001-03-01;EESR;2.602;0.17
MICEXINDEXCF;2001-03-01;INUR;46;0.041
MICEXINDEXCF;2001-03-01;IRGZ;2.165;0.022
MICEXINDEXCF;2001-03-01;LKOH;263.784;0.468
MICEXINDEXCF;2001-03-01;MSNG;0.961;0.044
MICEXINDEXCF;2001-03-01;NKEL;256.471;0.086
MICEXINDEXCF;2001-03-01;RTKM;23.695;0.031
MICEXINDEXCF;2001-03-01;SAGO;0.53;0.001
MICEXINDEXCF;2001-03-01;SBER;676.526;0.013
MICEXINDEXCF;2001-03-01;SIBN;9;0.014
MICEXINDEXCF;2001-03-01;TATN;13.982;0.072
MICEXINDEXCF;2001-03-01;YUKO;64.652;0.038
MICEXINDEXCF;2001-03-02;EESR;2.677;0.173
MICEXINDEXCF;2001-03-02;INUR;47.002;0.041
MICEXINDEXCF;2001-03-02;IRGZ;2.131;0.021
MICEXINDEXCF;2001-03-02;LKOH;265.928;0.466
MICEXINDEXCF;2001-03-02;MSNG;0.987;0.045
MICEXINDEXCF;2001-03-02;NKEL;259.302;0.086
MICEXINDEXCF;2001-03-02;RTKM;24.141;0.032
MICEXINDEXCF;2001-03-02;SAGO;0.568;0.001
MICEXINDEXCF;2001-03-02;SBER;707.074;0.013
MICEXINDEXCF;2001-03-02;SIBN;8.95;0.014
MICEXINDEXCF;2001-03-02;TATN;13.89;0.071
MICEXINDEXCF;2001-03-02;YUKO;64.94;0.038
MICEXINDEXCF;2001-03-05;EESR;2.831;0.179
MICEXINDEXCF;2001-03-05;INUR;48.059;0.041
MICEXINDEXCF;2001-03-05;IRGZ;2.236;0.022
MICEXINDEXCF;2001-03-05;LKOH;270.808;0.463
MICEXINDEXCF;2001-03-05;MSNG;1.005;0.045
MICEXINDEXCF;2001-03-05;NKEL;264.306;0.085
MICEXINDEXCF;2001-03-05;RTKM;24.736;0.032
MICEXINDEXCF;2001-03-05;SAGO;0.62;0.001
MICEXINDEXCF;2001-03-05;SBER;726.675;0.013
MICEXINDEXCF;2001-03-05;SIBN;8.95;0.014
MICEXINDEXCF;2001-03-05;TATN;13.701;0.068
MICEXINDEXCF;2001-03-05;YUKO;66.215;0.037
MICEXINDEXCF;2001-03-06;EESR;3.145;0.185
MICEXINDEXCF;2001-03-06;INUR;51;0.04
MICEXINDEXCF;2001-03-06;IRGZ;2.412;0.022
MICEXINDEXCF;2001-03-06;LKOH;290.433;0.463
MICEXINDEXCF;2001-03-06;MSNG;1.088;0.045
MICEXINDEXCF;2001-03-06;NKEL;281.938;0.085
MICEXINDEXCF;2001-03-06;RTKM;26.514;0.031
MICEXINDEXCF;2001-03-06;SAGO;0.58;0.001
MICEXINDEXCF;2001-03-06;SBER;781.848;0.013
MICEXINDEXCF;2001-03-06;SIBN;8.95;0.013
MICEXINDEXCF;2001-03-06;TATN;14.027;0.065
MICEXINDEXCF;2001-03-06;YUKO;69.14;0.036
MICEXINDEXCF;2001-03-07;EESR;3.106;0.17
MICEXINDEXCF;2001-03-07;INUR;50;0.037
MICEXINDEXCF;2001-03-07;IRGZ;2.342;0.02
MICEXINDEXCF;2001-03-07;LKOH;292.963;0.434
MICEXINDEXCF;2001-03-07;MSNG;1.105;0.043
MICEXINDEXCF;2001-03-07;NKEL;282.392;0.147
MICEXINDEXCF;2001-03-07;RTKM;26.878;0.03
MICEXINDEXCF;2001-03-07;SAGO;0.59;0.001
MICEXINDEXCF;2001-03-07;SBER;793.25;0.013
MICEXINDEXCF;2001-03-07;SIBN;8.95;0.012
MICEXINDEXCF;2001-03-07;TATN;14.182;0.061
MICEXINDEXCF;2001-03-07;YUKO;68.669;0.034
MICEXINDEXCF;2001-03-11;EESR;3.089;0.17
MICEXINDEXCF;2001-03-11;INUR;49;0.036
MICEXINDEXCF;2001-03-11;IRGZ;2.262;0.019
MICEXINDEXCF;2001-03-11;LKOH;292.172;0.435
MICEXINDEXCF;2001-03-11;MSNG;1.13;0.044
MICEXINDEXCF;2001-03-11;NKEL;282.157;0.148
MICEXINDEXCF;2001-03-11;RTKM;26.056;0.029
MICEXINDEXCF;2001-03-11;SAGO;0.59;0.001
MICEXINDEXCF;2001-03-11;SBER;799.89;0.013
MICEXINDEXCF;2001-03-11;SIBN;8.95;0.012
MICEXINDEXCF;2001-03-11;TATN;13.818;0.06
MICEXINDEXCF;2001-03-11;YUKO;68.317;0.034
MICEXINDEXCF;2001-03-12;EESR;2.994;0.168
MICEXINDEXCF;2001-03-12;INUR;48;0.036
MICEXINDEXCF;2001-03-12;IRGZ;2.148;0.019
MICEXINDEXCF;2001-03-12;LKOH;286.259;0.434
MICEXINDEXCF;2001-03-12;MSNG;1.137;0.045
MICEXINDEXCF;2001-03-12;NKEL;280.238;0.15
MICEXINDEXCF;2001-03-12;RTKM;25.806;0.029
MICEXINDEXCF;2001-03-12;SAGO;0.644;0.001
MICEXINDEXCF;2001-03-12;SBER;780.492;0.013
MICEXINDEXCF;2001-03-12;SIBN;9.55;0.013
MICEXINDEXCF;2001-03-12;TATN;13.153;0.058
MICEXINDEXCF;2001-03-12;YUKO;68.879;0.034
MICEXINDEXCF;2001-03-13;EESR;2.938;0.166
MICEXINDEXCF;2001-03-13;INUR;48;0.037
MICEXINDEXCF;2001-03-13;IRGZ;2.192;0.019
MICEXINDEXCF;2001-03-13;LKOH;283.281;0.434
MICEXINDEXCF;2001-03-13;MSNG;1.119;0.045
MICEXINDEXCF;2001-03-13;NKEL;278.743;0.15
MICEXINDEXCF;2001-03-13;RTKM;25.29;0.029
MICEXINDEXCF;2001-03-13;SAGO;0.62;0.001
MICEXINDEXCF;2001-03-13;SBER;764.786;0.013
MICEXINDEXCF;2001-03-13;SIBN;9.7;0.013
MICEXINDEXCF;2001-03-13;TATN;12.843;0.057
MICEXINDEXCF;2001-03-13;YUKO;70.279;0.036
MICEXINDEXCF;2001-03-14;EESR;2.958;0.17
MICEXINDEXCF;2001-03-14;INUR;48;0.037
MICEXINDEXCF;2001-03-14;IRGZ;2.032;0.018
MICEXINDEXCF;2001-03-14;LKOH;272.676;0.425
MICEXINDEXCF;2001-03-14;MSNG;1.104;0.045
MICEXINDEXCF;2001-03-14;NKEL;278.436;0.153
MICEXINDEXCF;2001-03-14;RTKM;24.996;0.029
MICEXINDEXCF;2001-03-14;SAGO;0.648;0.001
MICEXINDEXCF;2001-03-14;SBER;819.177;0.014
MICEXINDEXCF;2001-03-14;SIBN;9.758;0.014
MICEXINDEXCF;2001-03-14;TATN;12.557;0.057
MICEXINDEXCF;2001-03-14;YUKO;74.048;0.038
MICEXINDEXCF;2001-03-15;EESR;2.923;0.168
MICEXINDEXCF;2001-03-15;INUR;48.07;0.037
MICEXINDEXCF;2001-03-15;IRGZ;2.003;0.018
MICEXINDEXCF;2001-03-15;LKOH;274.013;0.427
MICEXINDEXCF;2001-03-15;MSNG;1.083;0.044
MICEXINDEXCF;2001-03-15;NKEL;281.353;0.154
MICEXINDEXCF;2001-03-15;RTKM;24.707;0.029
MICEXINDEXCF;2001-03-15;SAGO;0.632;0.001
MICEXINDEXCF;2001-03-15;SBER;876.408;0.015
MICEXINDEXCF;2001-03-15;SIBN;9.758;0.014
MICEXINDEXCF;2001-03-15;TATN;12.381;0.056
MICEXINDEXCF;2001-03-15;YUKO;74.286;0.038
MICEXINDEXCF;2001-03-16;BKBK;1000;0
MICEXINDEXCF;2001-03-16;EESR;2.945;0.167
MICEXINDEXCF;2001-03-16;INUR;47.05;0.036
MICEXINDEXCF;2001-03-16;IRGZ;2.044;0.018
MICEXINDEXCF;2001-03-16;LKOH;279.66;0.431
MICEXINDEXCF;2001-03-16;MSNG;1.097;0.044
MICEXINDEXCF;2001-03-16;NKEL;282.24;0.153
MICEXINDEXCF;2001-03-16;RTKM;24.783;0.028
MICEXINDEXCF;2001-03-16;SAGO;0.63;0.001
MICEXINDEXCF;2001-03-16;SBER;968.414;0.016
MICEXINDEXCF;2001-03-16;SIBN;9.758;0.014
MICEXINDEXCF;2001-03-16;TATN;12.211;0.055
MICEXINDEXCF;2001-03-16;YUKO;74.053;0.038
MICEXINDEXCF;2001-03-19;BKBK;1000;0
MICEXINDEXCF;2001-03-19;EESR;3.084;0.168
MICEXINDEXCF;2001-03-19;INUR;47.002;0.035
MICEXINDEXCF;2001-03-19;IRGZ;2.034;0.017
MICEXINDEXCF;2001-03-19;LKOH;287.653;0.425
MICEXINDEXCF;2001-03-19;MSNG;1.112;0.043
MICEXINDEXCF;2001-03-19;NKEL;312.687;0.163
MICEXINDEXCF;2001-03-19;RTKM;25.681;0.028
MICEXINDEXCF;2001-03-19;SAGO;0.63;0.001
MICEXINDEXCF;2001-03-19;SBER;969.177;0.015
MICEXINDEXCF;2001-03-19;SIBN;9.758;0.013
MICEXINDEXCF;2001-03-19;TATN;12.866;0.055
MICEXINDEXCF;2001-03-19;YUKO;75.445;0.037
MICEXINDEXCF;2001-03-20;BKBK;1000;0
MICEXINDEXCF;2001-03-20;EESR;3.137;0.17
MICEXINDEXCF;2001-03-20;INUR;47;0.034
MICEXINDEXCF;2001-03-20;IRGZ;1.977;0.017
MICEXINDEXCF;2001-03-20;LKOH;289.084;0.424
MICEXINDEXCF;2001-03-20;MSNG;1.103;0.042
MICEXINDEXCF;2001-03-20;NKEL;314.441;0.162
MICEXINDEXCF;2001-03-20;RTKM;26.104;0.029
MICEXINDEXCF;2001-03-20;SAGO;0.66;0.001
MICEXINDEXCF;2001-03-20;SBER;946.814;0.015
MICEXINDEXCF;2001-03-20;SIBN;9.758;0.013
MICEXINDEXCF;2001-03-20;TATN;13.221;0.057
MICEXINDEXCF;2001-03-20;YUKO;75.978;0.037
MICEXINDEXCF;2001-03-21;BKBK;1000;0
MICEXINDEXCF;2001-03-21;EESR;2.979;0.167
MICEXINDEXCF;2001-03-21;INUR;47;0.035
MICEXINDEXCF;2001-03-21;IRGZ;1.963;0.017
MICEXINDEXCF;2001-03-21;LKOH;279.146;0.423
MICEXINDEXCF;2001-03-21;MSNG;1.04;0.041
MICEXINDEXCF;2001-03-21;NKEL;313.967;0.167
MICEXINDEXCF;2001-03-21;RTKM;24.94;0.028
MICEXINDEXCF;2001-03-21;SAGO;0.654;0.001
MICEXINDEXCF;2001-03-21;SBER;920.721;0.015
MICEXINDEXCF;2001-03-21;SIBN;9.758;0.013
MICEXINDEXCF;2001-03-21;TATN;12.427;0.055
MICEXINDEXCF;2001-03-21;YUKO;75.49;0.038
MICEXINDEXCF;2001-03-22;BKBK;1000;0
MICEXINDEXCF;2001-03-22;EESR;2.896;0.164
MICEXINDEXCF;2001-03-22;INUR;47;0.036
MICEXINDEXCF;2001-03-22;IRGZ;1.87;0.016
MICEXINDEXCF;2001-03-22;LKOH;277.002;0.425
MICEXINDEXCF;2001-03-22;MSNG;0.974;0.039
MICEXINDEXCF;2001-03-22;NKEL;316.35;0.171
MICEXINDEXCF;2001-03-22;RTKM;24.261;0.028
MICEXINDEXCF;2001-03-22;SAGO;0.63;0.001
MICEXINDEXCF;2001-03-22;SBER;901.694;0.015
MICEXINDEXCF;2001-03-22;SIBN;9.2;0.013
MICEXINDEXCF;2001-03-22;TATN;12.15;0.054
MICEXINDEXCF;2001-03-22;YUKO;74.629;0.038
MICEXINDEXCF;2001-03-23;BKBK;1000;0
MICEXINDEXCF;2001-03-23;EESR;3.011;0.167
MICEXINDEXCF;2001-03-23;INUR;47;0.035
MICEXINDEXCF;2001-03-23;IRGZ;1.961;0.017
MICEXINDEXCF;2001-03-23;LKOH;281.412;0.422
MICEXINDEXCF;2001-03-23;MSNG;0.969;0.038
MICEXINDEXCF;2001-03-23;NKEL;331.443;0.175
MICEXINDEXCF;2001-03-23;RTKM;24.222;0.027
MICEXINDEXCF;2001-03-23;SAGO;0.65;0.001
MICEXINDEXCF;2001-03-23;SBER;928.956;0.015
MICEXINDEXCF;2001-03-23;SIBN;9.52;0.013
MICEXINDEXCF;2001-03-23;TATN;12.299;0.054
MICEXINDEXCF;2001-03-23;YUKO;74.965;0.037
MICEXINDEXCF;2001-03-26;BKBK;1000;0
MICEXINDEXCF;2001-03-26;EESR;3.032;0.167
MICEXINDEXCF;2001-03-26;INUR;47;0.035
MICEXINDEXCF;2001-03-26;IRGZ;1.94;0.016
MICEXINDEXCF;2001-03-26;LKOH;281.686;0.42
MICEXINDEXCF;2001-03-26;MSNG;0.965;0.037
MICEXINDEXCF;2001-03-26;NKEL;342.082;0.179
MICEXINDEXCF;2001-03-26;RTKM;24.055;0.027
MICEXINDEXCF;2001-03-26;SAGO;0.63;0.001
MICEXINDEXCF;2001-03-26;SBER;922.378;0.015
MICEXINDEXCF;2001-03-26;SIBN;9.81;0.013
MICEXINDEXCF;2001-03-26;TATN;12.229;0.053
MICEXINDEXCF;2001-03-26;YUKO;75.123;0.037
MICEXINDEXCF;2001-03-27;BKBK;1000;0
MICEXINDEXCF;2001-03-27;EESR;2.988;0.165
MICEXINDEXCF;2001-03-27;INUR;46;0.034
MICEXINDEXCF;2001-03-27;IRGZ;1.939;0.017
MICEXINDEXCF;2001-03-27;LKOH;282.96;0.423
MICEXINDEXCF;2001-03-27;MSNG;0.96;0.037
MICEXINDEXCF;2001-03-27;NKEL;343.272;0.18
MICEXINDEXCF;2001-03-27;RTKM;23.372;0.026
MICEXINDEXCF;2001-03-27;SAGO;0.669;0.001
MICEXINDEXCF;2001-03-27;SBER;910.839;0.015
MICEXINDEXCF;2001-03-27;SIBN;9.81;0.013
MICEXINDEXCF;2001-03-27;TATN;12.048;0.052
MICEXINDEXCF;2001-03-27;YUKO;75.139;0.037
MICEXINDEXCF;2001-03-28;BKBK;1000;0
MICEXINDEXCF;2001-03-28;EESR;2.981;0.163
MICEXINDEXCF;2001-03-28;INUR;47;0.035
MICEXINDEXCF;2001-03-28;IRGZ;1.9;0.016
MICEXINDEXCF;2001-03-28;LKOH;288.969;0.428
MICEXINDEXCF;2001-03-28;MSNG;0.956;0.037
MICEXINDEXCF;2001-03-28;NKEL;344.698;0.18
MICEXINDEXCF;2001-03-28;RTKM;23.202;0.026
MICEXINDEXCF;2001-03-28;SAGO;0.669;0.001
MICEXINDEXCF;2001-03-28;SBER;910.291;0.014
MICEXINDEXCF;2001-03-28;SIBN;9.81;0.013
MICEXINDEXCF;2001-03-28;TATN;12.011;0.052
MICEXINDEXCF;2001-03-28;YUKO;74.872;0.037
MICEXINDEXCF;2001-03-29;BKBK;1000;0
MICEXINDEXCF;2001-03-29;EESR;2.853;0.16
MICEXINDEXCF;2001-03-29;INUR;46.043;0.035
MICEXINDEXCF;2001-03-29;IRGZ;1.929;0.017
MICEXINDEXCF;2001-03-29;LKOH;275.414;0.419
MICEXINDEXCF;2001-03-29;MSNG;0.934;0.037
MICEXINDEXCF;2001-03-29;NKEL;348.534;0.187
MICEXINDEXCF;2001-03-29;RTKM;22.401;0.025
MICEXINDEXCF;2001-03-29;SAGO;0.669;0.001
MICEXINDEXCF;2001-03-29;SBER;900.695;0.015
MICEXINDEXCF;2001-03-29;SIBN;10;0.014
MICEXINDEXCF;2001-03-29;TATN;11.929;0.053
MICEXINDEXCF;2001-03-29;YUKO;74.212;0.037
MICEXINDEXCF;2001-03-30;BKBK;1000;0
MICEXINDEXCF;2001-03-30;EESR;2.873;0.161
MICEXINDEXCF;2001-03-30;INUR;50;0.038
MICEXINDEXCF;2001-03-30;IRGZ;1.991;0.017
MICEXINDEXCF;2001-03-30;LKOH;270.458;0.41
MICEXINDEXCF;2001-03-30;MSNG;0.963;0.038
MICEXINDEXCF;2001-03-30;NKEL;359.02;0.192
MICEXINDEXCF;2001-03-30;RTKM;22.331;0.025
MICEXINDEXCF;2001-03-30;SAGO;0.61;0.001
MICEXINDEXCF;2001-03-30;SBER;926.653;0.015
MICEXINDEXCF;2001-03-30;SIBN;10.3;0.014
MICEXINDEXCF;2001-03-30;TATN;11.727;0.052
MICEXINDEXCF;2001-03-30;YUKO;74.907;0.037
MICEXINDEXCF;2001-04-02;BKBK;1000;0
MICEXINDEXCF;2001-04-02;EESR;2.817;0.16
MICEXINDEXCF;2001-04-02;INUR;47.5;0.036
MICEXINDEXCF;2001-04-02;IRGZ;1.953;0.017
MICEXINDEXCF;2001-04-02;LKOH;266.247;0.41
MICEXINDEXCF;2001-04-02;MSNG;0.948;0.038
MICEXINDEXCF;2001-04-02;NKEL;357.423;0.194
MICEXINDEXCF;2001-04-02;RTKM;22.153;0.025
MICEXINDEXCF;2001-04-02;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-02;SBER;947.776;0.016
MICEXINDEXCF;2001-04-02;SIBN;10.3;0.014
MICEXINDEXCF;2001-04-02;TATN;11.31;0.051
MICEXINDEXCF;2001-04-02;YUKO;74.782;0.038
MICEXINDEXCF;2001-04-03;BKBK;1000;0
MICEXINDEXCF;2001-04-03;EESR;2.696;0.158
MICEXINDEXCF;2001-04-03;INUR;47;0.037
MICEXINDEXCF;2001-04-03;IRGZ;1.87;0.017
MICEXINDEXCF;2001-04-03;LKOH;261.282;0.415
MICEXINDEXCF;2001-04-03;MSNG;0.905;0.037
MICEXINDEXCF;2001-04-03;NKEL;337.992;0.189
MICEXINDEXCF;2001-04-03;RTKM;21.585;0.026
MICEXINDEXCF;2001-04-03;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-03;SBER;920.022;0.016
MICEXINDEXCF;2001-04-03;SIBN;10.3;0.015
MICEXINDEXCF;2001-04-03;TATN;11.049;0.051
MICEXINDEXCF;2001-04-03;YUKO;74.482;0.039
MICEXINDEXCF;2001-04-04;BKBK;1000;0
MICEXINDEXCF;2001-04-04;EESR;2.585;0.156
MICEXINDEXCF;2001-04-04;INUR;47;0.038
MICEXINDEXCF;2001-04-04;IRGZ;1.82;0.017
MICEXINDEXCF;2001-04-04;LKOH;251.885;0.411
MICEXINDEXCF;2001-04-04;MSNG;0.853;0.036
MICEXINDEXCF;2001-04-04;NKEL;336.73;0.193
MICEXINDEXCF;2001-04-04;RTKM;20.586;0.025
MICEXINDEXCF;2001-04-04;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-04;SBER;905.158;0.016
MICEXINDEXCF;2001-04-04;SIBN;10.3;0.015
MICEXINDEXCF;2001-04-04;TATN;10.92;0.052
MICEXINDEXCF;2001-04-04;YUKO;73.723;0.04
MICEXINDEXCF;2001-04-05;BKBK;1000;0
MICEXINDEXCF;2001-04-05;EESR;2.788;0.159
MICEXINDEXCF;2001-04-05;INUR;47;0.036
MICEXINDEXCF;2001-04-05;IRGZ;1.835;0.016
MICEXINDEXCF;2001-04-05;LKOH;268.038;0.415
MICEXINDEXCF;2001-04-05;MSNG;0.903;0.036
MICEXINDEXCF;2001-04-05;NKEL;353.214;0.192
MICEXINDEXCF;2001-04-05;RTKM;21.225;0.024
MICEXINDEXCF;2001-04-05;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-05;SBER;955.671;0.016
MICEXINDEXCF;2001-04-05;SIBN;10.3;0.014
MICEXINDEXCF;2001-04-05;TATN;11.36;0.051
MICEXINDEXCF;2001-04-05;YUKO;74.77;0.038
MICEXINDEXCF;2001-04-06;BKBK;1000;0
MICEXINDEXCF;2001-04-06;EESR;2.809;0.16
MICEXINDEXCF;2001-04-06;INUR;47;0.036
MICEXINDEXCF;2001-04-06;IRGZ;1.854;0.016
MICEXINDEXCF;2001-04-06;LKOH;272.924;0.42
MICEXINDEXCF;2001-04-06;MSNG;0.9;0.036
MICEXINDEXCF;2001-04-06;NKEL;346.463;0.188
MICEXINDEXCF;2001-04-06;RTKM;20.932;0.024
MICEXINDEXCF;2001-04-06;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-06;SBER;963.931;0.016
MICEXINDEXCF;2001-04-06;SIBN;10.067;0.014
MICEXINDEXCF;2001-04-06;TATN;11.564;0.052
MICEXINDEXCF;2001-04-06;YUKO;74.617;0.038
MICEXINDEXCF;2001-04-09;BKBK;1000;0
MICEXINDEXCF;2001-04-09;EESR;2.787;0.16
MICEXINDEXCF;2001-04-09;INUR;46;0.036
MICEXINDEXCF;2001-04-09;IRGZ;1.816;0.016
MICEXINDEXCF;2001-04-09;LKOH;270.787;0.42
MICEXINDEXCF;2001-04-09;MSNG;0.888;0.036
MICEXINDEXCF;2001-04-09;NKEL;345.782;0.189
MICEXINDEXCF;2001-04-09;RTKM;20.062;0.023
MICEXINDEXCF;2001-04-09;SAGO;0.61;0.001
MICEXINDEXCF;2001-04-09;SBER;930.593;0.015
MICEXINDEXCF;2001-04-09;SIBN;10.067;0.014
MICEXINDEXCF;2001-04-09;TATN;11.633;0.053
MICEXINDEXCF;2001-04-09;YUKO;74.838;0.038
MICEXINDEXCF;2001-04-10;BKBK;1000;0
MICEXINDEXCF;2001-04-10;EESR;2.882;0.16
MICEXINDEXCF;2001-04-10;INUR;46.3;0.035
MICEXINDEXCF;2001-04-10;IRGZ;1.865;0.016
MICEXINDEXCF;2001-04-10;LKOH;279.845;0.421
MICEXINDEXCF;2001-04-10;MSNG;0.913;0.036
MICEXINDEXCF;2001-04-10;NKEL;356.238;0.188
MICEXINDEXCF;2001-04-10;RTKM;20.675;0.023
MICEXINDEXCF;2001-04-10;SAGO;0.69;0.001
MICEXINDEXCF;2001-04-10;SBER;963.456;0.015
MICEXINDEXCF;2001-04-10;SIBN;10.268;0.014
MICEXINDEXCF;2001-04-10;TATN;12.278;0.054
MICEXINDEXCF;2001-04-10;YUKO;75.935;0.038
MICEXINDEXCF;2001-04-11;BKBK;1000;0
MICEXINDEXCF;2001-04-11;EESR;2.956;0.162
MICEXINDEXCF;2001-04-11;INUR;47;0.035
MICEXINDEXCF;2001-04-11;IRGZ;1.889;0.016
MICEXINDEXCF;2001-04-11;LKOH;286.3;0.424
MICEXINDEXCF;2001-04-11;MSNG;0.925;0.036
MICEXINDEXCF;2001-04-11;NKEL;353.302;0.184
MICEXINDEXCF;2001-04-11;RTKM;21.35;0.024
MICEXINDEXCF;2001-04-11;SAGO;0.69;0.001
MICEXINDEXCF;2001-04-11;SBER;995.663;0.016
MICEXINDEXCF;2001-04-11;SIBN;10.268;0.014
MICEXINDEXCF;2001-04-11;TATN;12.284;0.053
MICEXINDEXCF;2001-04-11;YUKO;75.563;0.037
MICEXINDEXCF;2001-04-12;BKBK;1000;0
MICEXINDEXCF;2001-04-12;EESR;2.96;0.162
MICEXINDEXCF;2001-04-12;INUR;46.8;0.035
MICEXINDEXCF;2001-04-12;IRGZ;1.89;0.016
MICEXINDEXCF;2001-04-12;LKOH;286.27;0.425
MICEXINDEXCF;2001-04-12;MSNG;0.927;0.036
MICEXINDEXCF;2001-04-12;NKEL;348.194;0.182
MICEXINDEXCF;2001-04-12;RTKM;21.678;0.024
MICEXINDEXCF;2001-04-12;SAGO;0.605;0.001
MICEXINDEXCF;2001-04-12;SBER;1006.226;0.016
MICEXINDEXCF;2001-04-12;SIBN;10.268;0.014
MICEXINDEXCF;2001-04-12;TATN;12.162;0.053
MICEXINDEXCF;2001-04-12;YUKO;75.725;0.037
MICEXINDEXCF;2001-04-13;BKBK;1000;0
MICEXINDEXCF;2001-04-13;EESR;2.953;0.162
MICEXINDEXCF;2001-04-13;INUR;46.8;0.035
MICEXINDEXCF;2001-04-13;IRGZ;1.908;0.016
MICEXINDEXCF;2001-04-13;LKOH;285.177;0.423
MICEXINDEXCF;2001-04-13;MSNG;0.924;0.036
MICEXINDEXCF;2001-04-13;NKEL;346.692;0.181
MICEXINDEXCF;2001-04-13;RTKM;23.884;0.026
MICEXINDEXCF;2001-04-13;SAGO;0.605;0.001
MICEXINDEXCF;2001-04-13;SBER;1021.404;0.016
MICEXINDEXCF;2001-04-13;SIBN;10.268;0.014
MICEXINDEXCF;2001-04-13;TATN;12.402;0.054
MICEXINDEXCF;2001-04-13;YUKO;75.889;0.037
MICEXINDEXCF;2001-04-16;BKBK;1000;0
MICEXINDEXCF;2001-04-16;EESR;2.867;0.159
MICEXINDEXCF;2001-04-16;INUR;46;0.035
MICEXINDEXCF;2001-04-16;IRGZ;1.875;0.016
MICEXINDEXCF;2001-04-16;LKOH;280.751;0.423
MICEXINDEXCF;2001-04-16;MSNG;0.916;0.036
MICEXINDEXCF;2001-04-16;NKEL;341.846;0.181
MICEXINDEXCF;2001-04-16;RTKM;24.297;0.027
MICEXINDEXCF;2001-04-16;SAGO;0.605;0.001
MICEXINDEXCF;2001-04-16;SBER;1010.909;0.016
MICEXINDEXCF;2001-04-16;SIBN;10.268;0.014
MICEXINDEXCF;2001-04-16;TATN;12.389;0.054
MICEXINDEXCF;2001-04-16;YUKO;75.467;0.037
MICEXINDEXCF;2001-04-17;BKBK;1000;0
MICEXINDEXCF;2001-04-17;EESR;2.764;0.158
MICEXINDEXCF;2001-04-17;INUR;46;0.035
MICEXINDEXCF;2001-04-17;IRGZ;1.866;0.016
MICEXINDEXCF;2001-04-17;LKOH;273.327;0.423
MICEXINDEXCF;2001-04-17;MSNG;0.892;0.036
MICEXINDEXCF;2001-04-17;NKEL;332.196;0.181
MICEXINDEXCF;2001-04-17;RTKM;22.46;0.026
MICEXINDEXCF;2001-04-17;SAGO;0.62;0.001
MICEXINDEXCF;2001-04-17;SBER;1016.323;0.017
MICEXINDEXCF;2001-04-17;SIBN;10.4;0.014
MICEXINDEXCF;2001-04-17;TATN;12.158;0.055
MICEXINDEXCF;2001-04-17;YUKO;75.346;0.038
MICEXINDEXCF;2001-04-18;BKBK;1000;0
MICEXINDEXCF;2001-04-18;EESR;3.014;0.165
MICEXINDEXCF;2001-04-18;INUR;47;0.035
MICEXINDEXCF;2001-04-18;IRGZ;1.902;0.016
MICEXINDEXCF;2001-04-18;LKOH;284.805;0.421
MICEXINDEXCF;2001-04-18;MSNG;0.939;0.036
MICEXINDEXCF;2001-04-18;NKEL;344.321;0.179
MICEXINDEXCF;2001-04-18;RTKM;23.767;0.026
MICEXINDEXCF;2001-04-18;SAGO;0.62;0.001
MICEXINDEXCF;2001-04-18;SBER;1066.709;0.017
MICEXINDEXCF;2001-04-18;SIBN;10.4;0.014
MICEXINDEXCF;2001-04-18;TATN;12.471;0.054
